,words,x,y
4231,requirement,-0.51038885,-1.4723402
4232,"circumstances,",0.39480218,-0.21832237
4233,airport,0.5215926,-0.16241062
4234,"station,",0.9197106,0.26607522
4235,"terminal,",1.1290479,0.64048815
4236,area,0.6529587,1.6364278
4237,travel,0.8722625,2.2682974
4238,"road,",0.024553526,1.1919171
4239,"rail,",0.1458463,1.1122005
4240,"water,",0.23121727,0.8986804
4241,"tramway,",0.07871644,0.51051897
4242,metro.,0.1075707,-0.09972855
4243,surveil,1.3142496,-0.056522664
4244,"deter,",1.8186617,0.28937346
4245,prosecute,0.7216797,0.3906675
4246,"crime,",0.7899857,0.13529843
4247,guarded,0.83412343,-0.8307624
4248,crime.,0.26226008,-0.4332774
4249,"Guidance,",-0.62318724,-0.49852136
4250,"Swedish,",-0.5626016,-0.61655384
4251,Response'),-0.5045231,0.9432959
4252,spaces.,-0.9219297,0.039562527
4253,"roadmap,",-0.40849715,-0.14446962
4254,"uses,",0.06401353,-0.49500063
4255,lowering,0.2955803,-0.5665626
4256,"standardisation,",-0.6457903,0.03647161
4257,recalls,-0.43268347,-0.70813
4258,realisation,-0.41372553,0.1340108
4259,above,-0.14598839,0.65469825
4260,depends,-0.027036613,0.8654868
4261,instrument,0.9561677,0.2378738
4262,"adopted,",1.4635298,-0.13849631
4263,"point,",0.16689824,-0.7364365
4264,"bodies,",0.0014130231,-0.13518772
4265,form.,-1.0880218,0.38597503
4266,"9,686.60",-1.1427164,-0.23247728
4267,Romanian,0.052242484,0.31597567
4268,Post,-2.3420131,1.3609056
4269,Company,-1.8271044,1.7490997
4270,81,0.750945,-1.4160937
4271,"Post,",0.7152892,0.06423652
4272,pseudonymisation.,-0.113165915,-0.21023491
4273,Transactions,-1.7760354,-0.32274088
4274,Reporting,-1.8312664,-0.5698889
4275,2006,-1.0070372,-0.6691266
4276,concerning,-2.9811773,1.1416434
4277,('AML/CFT).,-0.6356127,-0.6045132
4278,sum,-1.8479276,1.5596255
4279,SRS,-2.2198603,1.0053777
4280,(approx,-2.8069456,0.31212056
4281,"€23,000)",-1.4756217,0.436507
4282,"€4,590).",-1.4330118,-0.22210364
4283,Competition,-1.77245,-0.13601926
4284,('ACCC'),-1.6448374,0.7638851
4285,Code'),-0.71219134,1.2885605
4286,bargaining,-0.9202345,1.0788375
4287,power,-0.91755956,0.45872232
4288,imbalances,-1.0095632,-0.016809508
4289,news,0.8006559,-0.31450173
4290,"platforms,",-0.8335415,-1.3274716
4291,specifically,-0.45807958,-1.334969
4292,LLC,-0.334175,-1.2936118
4293,"Facebook,",-0.46419424,-1.1004031
4294,algorithmic,1.1269706,0.65518427
4295,ranking,0.97646403,0.62863123
4296,presentation,0.8602769,0.31390017
4297,interactions,0.1600902,-1.36205
4298,content.,-0.07389919,-0.95722604
4299,Council'),-0.83004576,0.16863206
4300,(CFSP),-3.346883,2.6499667
4301,2020/1127,-1.8854437,0.5467949
4302,amending,-3.2530885,0.6661504
4303,2019/797,-2.790383,1.6559142
4304,Restrictive,-2.4791925,1.3505667
4305,Measures,-1.8424984,1.4068377
4306,Cyber-attacks,-1.0320328,1.7108839
4307,Threatening,-1.0577351,1.729798
4308,"Decision'),",-1.258366,1.615216
4309,imposing,-1.6905059,1.2889774
4310,ever,-1.2732033,0.8762136
4311,attacks.,0.1780305,0.6745796
4312,restrictive,-0.24832676,0.3352952
4313,ban,0.7983063,0.41941327
4314,"freeze,",0.6975707,-0.37979156
4315,forbidden,-0.095304355,-0.81259215
4316,funds,0.023604307,-0.767185
4317,recalled,-0.62194407,-0.934744
4318,diplomacy,0.06932286,-0.22416401
4319,"toolbox,",0.27460665,-0.23575148
4320,directed,0.5095214,0.64287686
4321,States.,-0.3933693,0.41757715
4322,Japanese,-1.6422704,-0.44375157
4323,Incident,-1.6567398,0.0509868
4324,Readiness,-1.6663421,0.17804393
4325,('NISC'),-1.3099911,0.63756436
4326,summer,-0.40368095,0.31247658
4327,vacation.,-0.1958722,0.015211072
4328,NISC,0.4777312,-1.5658008
4329,"teleworking,",0.5570474,-0.6513984
4330,spam,-0.0014808745,-0.22765853
4331,"emails,",0.2257977,-0.330946
4332,software.,-0.188457,-0.38068628
4333,"noted,",0.15426448,-0.78736734
4334,usage,2.0280938,-0.66075206
4335,authentication,0.45698473,-0.37812334
4336,"configurations,",0.06655147,-0.82509863
4337,multi-factor,-0.07591806,-1.1208102
4338,"authentication,",-0.3058546,-1.1954129
4339,restrictions.,-0.3665112,-0.812135
4340,careful,-0.06293519,-0.86976504
4341,opening,0.30666763,-0.9569606
4342,"vacations,",1.2730411,-1.0727557
4343,malwares.,0.9267889,-0.6792951
4344,cautions,0.36289486,-0.8512112
4345,delayed,0.7100173,-0.40130243
4346,updates,0.20377824,-0.3517542
4347,incurred,-0.057232894,-0.32053912
4348,holidays.,-0.3825256,-0.21626969
4349,"Japanese,",-0.629868,-0.6301731
4350,('NDC'),-1.3215843,0.025062144
4351,MyData,-0.40279025,0.8111073
4352,Platform').,-0.8584231,0.27238056
4353,NDC,-0.32367808,-2.8219252
4354,allowing,0.12470486,-0.85743934
4355,personalised,-0.78744006,0.36982554
4356,agree,-0.48975664,1.1406449
4357,parties.,-0.42189077,0.762725
4358,flow,0.549584,-0.5507566
4359,"Furthemore,",0.35851192,-1.2190503
4360,encryption,1.1555582,-0.68851465
4361,Malaysian,-1.5052094,-0.7459374
4362,Multimedia,-1.4662079,-0.29298827
4363,('MCMC'),-1.2986349,0.11721712
4364,termination,-1.4132723,0.27152592
4365,Malaysia's,-1.5179478,0.48046204
4366,"app,",-1.784837,1.4879079
4367,Gerak,-1.6914296,1.4495897
4368,MCMC,-0.22966486,-2.0525386
4369,terminated,-1.0779024,-0.72284037
4370,movement,0.50231117,-0.5398393
4371,destroyed.,-0.1251811,-0.1641579
4372,"Malay,",-0.57104635,-0.48532978
4373,Innovation,-1.8630662,2.4694233
4374,('CDEI'),-1.8382949,1.2813125
4375,repository,-1.7378651,1.9876426
4376,Repository'),-1.9987298,1.8223542
4377,novel,-1.7749224,1.3340555
4378,use-cases,-0.832338,1.021216
4379,counter,0.4316463,-0.37508383
4380,mitigate,0.23351015,-0.5310368
4381,Repository,0.89994544,-1.9922544
4382,move,-1.0170387,-0.547901
4383,crisis,0.2879396,-0.99331886
4384,"resilience,",1.1210577,-1.1954006
4385,whilst,0.7143167,-1.0317516
4386,majority,0.90799576,-0.852723
4387,care.,0.2283894,-0.60505414
4388,"developments,",0.340637,-1.7527642
4389,Strategic,-1.1612356,0.9641153
4390,Commands,-1.6566935,1.798819
4391,Hub,-1.5225592,2.2503443
4392,jHub'),-1.3695415,2.4738913
4393,partnering,-0.85772866,2.5363083
4394,NHSx,0.6743836,2.5401063
4395,coordinate,0.06432708,1.2789557
4396,epidemiology,-0.58242446,-0.43643367
4397,(Project,0.46759593,0.46359274
4398,"OASIS),",0.71814305,0.48690546
4399,Skin,0.45143417,0.5930433
4400,Analytics,0.49000907,0.67868626
4401,reduce,1.5885663,0.8526386
4402,delays,0.32585734,0.16459863
4403,skin,1.1290494,-0.17175896
4404,cancer,0.82390654,-0.5474273
4405,"outbreak,",0.6109699,-1.3900701
4406,series,0.19652142,-1.4997556
4407,clinically,0.33021146,-1.2860662
4408,validated,0.27895513,-1.2563636
4409,algorithms,-0.07095458,-1.134032
4410,cancer.,-0.29547283,-0.21702358
4411,chest,-0.065200895,-0.02647402
4412,"X-ray,",-0.7152143,-0.22956955
4413,"CT,",-0.50354296,-0.16615157
4414,MRI,-0.52759343,-0.16803886
4415,"scans,",-0.6977294,-0.32881957
4416,improving,2.0462542,-0.8948671
4417,"healthcare,",0.60823226,-0.3309665
4418,analytics,1.181279,0.14941081
4419,"records,",2.1138248,-1.0005997
4420,researchers,0.12323806,-1.322544
4421,computation,-0.2956768,-1.4511815
4422,Standardisation,-1.7870877,-0.25403324
4423,Technical,-2.0643666,0.1611561
4424,('TC260'),-2.0068066,0.70896876
4425,apps',-0.7647542,1.0877527
4426,permission,0.7355278,1.604042
4427,Standard').,-0.93152297,-0.22146347
4428,TC260,-0.9189756,-1.4676385
4429,apps.,-0.37836483,-0.24817044
4430,increased,0.3101771,0.24989218
4431,explicit,0.47130987,-0.57503825
4432,Android,-0.13098796,0.5736302
4433,iOS.,-0.048047356,0.28996047
4434,Chinese.,-0.3324454,-0.2796418
4435,Hungarian,-1.7387233,-0.7646463
4436,Tax,-3.1582942,1.3256714
4437,Customs,-1.9919702,0.31475466
4438,('NAV'),-1.741717,0.9842972
4439,Statement,-3.3758225,2.9225688
4440,CXXVII,-2.229292,0.81482285
4441,2007,-2.675112,1.0984998
4442,Value,-2.6984005,1.5997953
4443,Added,-2.5964975,1.6168729
4444,VAT,1.4120451,2.2457056
4445,Statement').,-1.0931987,-0.0915413
4446,NAV,-0.31667063,-3.2411222
4447,abolished,1.5028561,-0.40341893
4448,taxable,0.9338557,0.83860826
4449,domestic,1.460296,2.4128852
4450,(excluding,-0.42964348,0.6123798
4451,intra-community,-0.5485709,0.52363384
4452,supplies,-0.7288559,0.119329736
4453,"goods),",-1.2082043,-0.5286956
4454,regardless,-1.1193776,-0.42619824
4455,"invoice,",-0.77741325,-0.46577772
4456,NAV.,0.119260974,-0.4061934
4457,situation,0.36695814,-0.04219589
4458,prevented,0.52288187,0.53103125
4459,taxpayers,0.63357234,0.61861396
4460,grant,0.27007234,-0.34274602
4461,taxpayer,0.33375087,-0.5606369
4462,fails,0.5223208,-0.3940746
4463,fulfil,0.58847237,-0.5594687
4464,Additional,-2.0648234,1.7450807
4465,eight,-0.84030634,-0.63041013
4466,digits,-0.5215214,-0.55319554
4467,tax,1.7294651,0.21298283
4468,indicated,0.23286995,0.76931167
4469,invoice,1.6905239,1.2814935
4470,transaction.,0.05079634,0.17726201
4471,stressed,-0.61415863,-1.7545271
4472,acquires,0.40274882,-0.35329252
4473,acquiring,-0.30699462,-0.4381974
4474,payer.,0.32544312,-0.037440564
4475,situations,-0.17714775,-0.75706017
4476,purchases,0.838767,0.40927523
4477,"declares,",1.3719745,-0.4918879
4478,orally,1.4458431,-0.81107396
4479,"writing,",1.3035401,-0.8919687
4480,"transaction,",0.37935102,0.06070944
4481,Hungarian.,-0.3804552,-0.22559622
4482,Frontier,-2.3303068,-0.026453326
4483,Foundation,-1.9128838,0.0070640137
4484,('EFF'),-1.9368534,0.37785512
4485,Proposition,-0.6297531,0.2510429
4486,('CPRA'),-1.2872107,0.19869937
4487,amend,-1.5603042,0.10301809
4488,"('CCPA'),",-0.46313173,-0.9153763
4489,oppose,-0.27573887,-1.082225
4490,it.,-0.75847197,-1.1225294
4491,EFF,-0.62081087,-3.184203
4492,CPRA,-0.06157852,-2.2471147
4493,enough,0.72873044,-0.27906102
4494,mixed,0.50147456,-0.13139008
4495,bag,0.6685075,-0.38384655
4496,partial,1.0070179,-0.37002352
4497,backwards,0.83054125,-0.65182084
4498,forwards,0.6394287,-0.7118525
4499,advocates.,-0.5173176,0.19511099
4500,expand,-0.33810818,-1.342983
4501,'pay,-0.3682918,-1.0800178
4502,privacy',0.025062125,-0.6184694
4503,erode,0.3816321,0.021097511
4504,delete,0.31410888,-0.20946737
4505,weaker,0.79910415,-0.20901294
4506,empower,1.0174419,0.3153791
4507,sue,0.7740788,0.18101111
4508,violate,-0.055716425,-0.13731295
4509,expands,0.7659023,0.0576212
4510,Pharmaceutical,-1.4287794,-0.16759452
4511,Industries,-1.398907,0.3285359
4512,Associations,-1.3574862,0.95014566
4513,('EFPIA'),-1.1554393,1.5127912
4514,ruling,-2.5357554,-0.8118497
4515,"Case'),",-0.94067544,0.028770065
4516,elaborate,0.7672246,-1.0993985
4517,sectoral,0.60088724,-1.1840554
4518,contractual,0.29994932,-1.3049775
4519,clauses.,-0.7706127,-1.5109924
4520,EFPIA,-0.7785266,-0.74688673
4521,disruption,-0.006907118,-0.5933508
4522,jeopardise,0.7229886,-0.4170279
4523,"reactions,",-0.22523208,-0.007065814
4524,enabling,-0.08042116,0.112220146
4525,therapies.,-0.13060875,0.034877058
4526,"ages,",-0.054038983,0.5187138
4527,quarantine,0.028906947,0.5626159
4528,leaked.,-0.042899147,-0.8873404
4529,1994,-0.7054859,-0.49277043
4530,exceptions,0.31425047,-0.48652312
4531,lessen,0.9977118,-0.19977987
4532,threat,0.59842694,-0.18821912
4533,health.,0.09394653,-0.33530793
4534,"investigation,",-0.61511374,-1.293675
4535,motivations,0.059486385,-1.1892793
4536,"political.

Privacy",-0.92330223,-1.0338619
4537,John,-1.3695406,-0.733571
4538,"Edwards,",-1.6854101,-0.39034033
4539,''The,-2.7063417,0.10424782
4540,my,-0.18628114,0.9457133
4541,"action,",-0.44519874,-0.56430477
4542,"any,",-0.47508568,-0.8501377
4543,appropriate.,-0.34362265,-0.45876446
4544,"[However],",-0.89927953,0.46056706
4545,jurisdiction,-0.05287039,0.40082642
4546,Parliament.,-0.7797721,-0.37255493
4547,It,-0.27543667,-0.3369332
4548,whose,0.71788067,-0.23716778
4549,office.'',-0.3715979,-0.48739293
4550,('EDPB'),-2.219215,-0.027861947
4551,Sophie,-0.93192464,-0.27477127
4552,‘t,-0.79026556,-0.2654465
4553,"Veld,",-0.7462583,-0.14782591
4554,Olivier,-0.9426092,-0.24754779
4555,"Chastel,",-0.72612095,-0.19324486
4556,Moritz,-0.8647784,-0.18230665
4557,"Körner,",-0.7382525,-0.08726424
4558,Maite,-0.63316506,0.039537057
4559,"Pagazaurtundúa,",-0.61851007,0.12473091
4560,Michal,-0.40875763,0.27122113
4561,"Šimečka,",-0.3006746,0.19587307
4562,Ramona,-0.6639604,-0.10205181
4563,"Strugariu,",-0.7995349,-0.14856605
4564,"('MEPs'),",-1.8938733,0.38824263
4565,Prüm,-1.039121,-0.3190843
4566,EDPB,0.879769,-1.8160026
4567,"consulted,",-0.08909402,-0.07660388
4568,formally,-0.21109022,-0.05665028
4569,"informally,",-0.06727273,-0.26520395
4570,matter.,-0.50538284,0.1719953
4571,undergoes,-0.29975903,0.53943765
4572,evaluation,-0.26533276,1.2804404
4573,"acquis,",0.26156136,-0.1332977
4574,envisioned,0.079158,0.014679787
4575,amendment.,-0.13929409,0.012665853
4576,expanded,0.86267066,-0.25088757
4577,"recognition,",1.204263,-0.7963337
4578,depend,0.32582575,-0.439463
4579,foreseen.,0.06992453,0.023850549
4580,dedicated,-0.49137473,-0.7233556
4581,thorough,-0.0485803,-0.50241333
4582,"assessment,",0.25748503,-0.34530345
4583,"measure,",0.022334643,0.21560365
4584,essence,-0.21513651,-0.1490511
4585,respected.,0.56542253,-0.13852224
4586,reminds,1.2893572,-1.4488778
4587,stands,0.8999506,-1.277173
4588,"guidance,",0.9195025,-0.024753807
4589,proposal,0.5337258,-0.47495437
4590,"envisioned,",0.7277999,-0.6869312
4591,finalise,-0.5247113,0.24056076
4592,preparations,-0.74887055,-0.06494759
4593,"UK,",-0.047378328,-0.35472935
4594,expire,-0.49609354,-0.48835075
4595,EBA,-0.13682835,-1.5355479
4596,UK-authorised,0.46809757,-0.6463191
4597,wishing,0.7956925,1.3344189
4598,EU-based,0.51011354,0.504832
4599,unless,-0.544376,0.85090965
4600,authorised,0.5587828,-0.099188045
4601,beforehand,0.5205582,0.036522765
4602,authority.,0.011901154,0.036588326
