,words,x,y
3820,"Congress,",-1.4813521,-0.47259277
3821,urging,-1.5873922,-1.7719619
3822,adtech,0.66633666,0.11382326
3823,industry.,0.28232762,-0.3395499
3824,industry's,-1.0093689,-1.8130652
3825,selling,-1.1768233,0.21255687
3826,"('RTB'),",1.1684663,0.4728206
3827,auctioned,0.7195863,-0.776724
3828,then,2.1596472,-0.37747723
3829,receive,-0.32333758,0.54126394
3830,advertising.,-0.7273703,0.43555573
3831,RTB,0.5829265,2.246133
3832,tracked,1.0129459,0.8072331
3833,"collected,",0.72466093,-0.26809797
3834,technological,2.7565541,-2.359431
3835,roadblocks,0.4086563,0.3894829
3836,browser,0.2594684,0.6704404
3837,settings,1.9380374,0.10898981
3838,ad,1.018062,0.60104436
3839,blockers,0.9586088,0.6402823
3840,circumvented,0.101552606,0.7198046
3841,companies.,0.44990015,0.49537775
3842,brokers,0.20122151,-0.38775647
3843,embedding,-0.43652132,0.09465877
3844,comprehensive,0.9178165,-1.5009356
3845,plan,-1.3488238,0.93620056
3846,improvement,2.142386,-1.206055
3847,wider,-0.27574313,-0.7725989
3848,programme,-1.1202818,-0.17238066
3849,responding,0.5884425,0.10828516
3850,defining,1.0652612,-1.3767955
3851,roles,-0.14932889,-1.1272628
3852,"responsibilities,",0.37217838,-1.5354007
3853,threats,0.5493631,-1.497821
3854,creating,-0.46572545,-0.31566545
3855,"plan,",0.07107413,-0.1588819
3856,logging,0.022074573,-0.25529513
3857,alerting,0.124206945,-0.3563514
3858,progress.,-0.18435535,0.3455007
3859,delegated,-0.07284612,1.0099363
3860,different,2.027578,-0.09642383
3861,"ministries,",-0.51539665,0.39502838
3862,Korea,-0.90736806,-0.40914655
3863,"Commission,",-1.1287743,-3.1793444
3864,Interior,-1.0569835,-0.81582016
3865,"Safety,",-0.77407616,-0.37463993
3866,unified,-0.56746936,-0.3673701
3867,body.,-0.07452206,0.6520927
3868,('PDPC'),-2.4342792,0.45705372
3869,Development,-3.4210074,-1.1457409
3870,('MDIS'),-1.4265195,-0.23635203
3871,Pte,-3.7613027,-0.27591765
3872,SGD,-3.5519395,0.80920136
3873,"10,000",-0.97373617,1.2158885
3874,"€6,190)",-0.50103533,0.06920571
3875,arrangements,-0.20493276,-1.559307
3876,MDIS,-1.3376336,0.8403788
3877,registration,1.958666,1.4951985
3878,PDPC,-1.0740163,7.245176
3879,(No.,-5.182063,-4.478913
3880,2012),-1.2002991,-1.601448
3881,('PDPA'),0.027049046,0.01232162
3882,vendor,1.0563631,-0.14758119
3883,developer,1.3149388,-0.20066537
3884,website.,-0.6340766,-0.046147898
3885,delegate,0.4763621,1.2378563
3886,vendors,0.83131105,0.69436264
3887,"PDPA,",0.22558627,-0.0832298
3888,organisation's,1.024955,0.51749176
3889,PDPA,-0.10524935,1.0601721
3890,delegated.,-0.24511813,1.2453254
3891,Strata,-3.5610301,0.05950691
3892,Title,-3.79951,-0.11798776
3893,Plan,-3.7873478,-0.3838182
3894,3400,-3.021627,-0.1461239
3895,(MCST,-2.183034,-0.5075553
3896,3400),-1.80489,-0.6427453
3897,562,0.96850437,-0.56641614
3898,directory.,0.36620334,0.08422497
3899,MCST,-1.7415483,0.110884175
3900,requiring,-0.215558,-0.9063844
3901,"access,",1.4965378,-0.17617814
3902,"should,",-0.506858,0.53956443
3903,pre-launch,-1.0656908,-0.08941838
3904,"deployed,",0.16961607,0.185952
3905,periodic,-0.22951448,0.1886928
3906,"reviews,",-0.46539268,-0.056824043
3907,up-to-date,-0.3846279,-0.09892279
3908,scanning.,-0.4403383,0.056213744
3909,registers.,0.24044229,-0.082479626
3910,FWD,-1.4904274,2.3393989
3911,advice,2.8668962,-0.42793795
3912,2012).,-1.9357798,-0.6164442
3913,arose,-0.53987384,0.7167881
3914,logical,-0.3156291,0.9410437
3915,avoid,1.8153276,3.1470635
3916,manual,-0.55367905,0.48585686
3917,code,-0.8264901,0.35080478
3918,unit,-0.6668747,-0.05702244
3919,testing.,-0.6535429,-0.017618252
3920,direction,1.4174038,0.8062028
3921,recurrence,0.36331746,-0.24332663
3922,Depository,-1.3535976,2.5174072
3923,(Pte),-2.0594716,1.0509734
3924,"32,000",-2.4831278,0.7569964
3925,"€19,821)",-0.103345,0.161965
3926,dividend,-0.5016699,1.0990416
3927,cheques,-0.3279026,1.2697527
3928,holders,-0.28027087,1.1806898
3929,mailed,-0.10469667,0.9578895
3930,outdated,0.3564877,0.674459
3931,mailing,0.39137366,0.7366156
3932,another,1.9431479,-0.7113938
3933,"resulting,",0.17892407,0.09709248
3934,loss.,-0.46692082,-0.5776792
3935,Warning'),-1.3771238,1.14497
3936,Actstitude,-1.1289097,2.3862967
3937,160,0.010004187,-0.60451895
3938,Warning,-0.92596155,2.605862
3939,wulnerability,-0.038401727,1.0597585
3940,scanning,0.12204492,0.63174564
3941,pre-lauchin,0.60478574,-0.13223375
3942,reviews.,-0.46859846,0.48194668
3943,"in,",-0.19194944,-0.26829532
3944,indexing,0.05920472,-0.55984175
3945,resumes,-0.033987496,-0.35615754
3946,complaing,0.106699266,2.5969155
3947,Jean,-0.79051524,2.4476564
3948,Yip,-0.7116911,2.614796
3949,Salon,-0.86187255,2.7070935
3950,opened,-0.7974921,1.4628718
3951,ascertaining,0.475155,1.3901893
3952,"hosted,",0.24801812,1.4654726
3953,inadvertently,0.956805,1.656482
3954,remove,1.5727772,0.46656236
3955,deactivate,1.3721532,0.02061202
3956,unnecessary,2.746158,1.6331302
3957,password,0.25723737,0.6643748
3958,accounts.,1.0156258,0.23329583
3959,Zero1,-0.7994162,0.6603136
3960,Tribe,-0.6828523,-0.25748235
3961,118,-0.1392371,-0.4479734
3962,invoices,1.1077427,2.0909264
3963,"address,",0.20582695,0.6051137
3964,subscriber,0.25606906,0.8142772
3965,"ID,",0.17979427,1.006991
3966,numbers,2.0816214,0.6035486
3967,remedial,0.5186413,0.36300597
3968,arrangements.,0.21146572,-0.53333914
3969,Accountancy,-0.91497445,0.31586936
3970,"5,000",-1.9695829,0.23230113
3971,"€3,097)",0.03585117,0.109610885
3972,"6,541",0.15712754,-0.037332986
3973,personnel,-0.23233278,-0.1498633
3974,candidates',0.08078449,-0.20403774
3975,Registration,-1.0224575,-0.39619777
3976,Identification,-1.1331877,-1.7087208
3977,dates,-0.4531851,-2.3003516
3978,"education,",0.80024314,-1.6653955
3979,exam,-0.2104657,0.6284037
3980,41,-0.9518353,0.81085205
3981,unintended,-1.0454153,0.94700146
3982,1993,-2.2508404,-0.8314331
3983,decisions,-1.7901758,-0.91350937
3984,Review,-1.6243689,-1.011017
3985,Tribunal,-1.4236679,-1.0082437
3986,Zealand.,-1.0309535,-0.5852523
3987,Taylor,-0.047182657,-0.7717444
3988,Corrections,-1.9715028,0.23235247
3989,([2018],-3.384089,-1.7163345
3990,NZHRRT,-2.9729073,-1.595578
3991,"35,",-2.5689807,-1.1405592
3992,Mr,1.6213328,0.18704921
3993,Taylor's,-0.07847965,0.80489945
3994,appeared,0.69504863,0.9462359
3995,pages,-0.6745209,-0.52165073
3996,Officers,-0.714347,1.0651114
3997,essentially,-2.0788302,-0.019452224
3998,automatically,0.54059255,0.78781873
3999,become,1.6573113,2.9428744
4000,page,0.16268006,0.20627461
4001,distinguish,0.2318029,0.17767157
4002,redact,0.5959556,0.19715469
4003,substantive,-0.40840665,-1.0527129
4004,content,3.468718,-1.7870744
4005,unintelligible.,0.38677102,-0.17835647
4006,deciding,1.0187287,1.9766526
4007,treated,1.1080048,0.91121197
4008,'mixed,0.44675693,1.0940697
4009,"information,'",0.9101284,1.1670953
4010,'essentially,0.3253258,1.4294018
4011,administrative',0.06431161,1.2050264
4012,redactions,0.3515934,0.9452256
4013,render,0.33581465,0.9109078
4014,confirmed,2.9308758,3.3163316
4015,determines,0.9460094,1.244201
4016,"requester,",0.7192147,0.20376723
4017,withhold,-0.34748104,0.79762733
4018,People's,-1.842713,-0.9004145
4019,Republic,-3.5010324,-1.7816143
4020,('MIIT'),-2.2148852,-0.58655286
4021,"31,",-1.2048558,0.23693168
4022,rectification,0.51509184,0.80573756
4023,infringing,-0.45585597,-0.32487765
4024,interests.,-0.10987801,-0.2823103
4025,MIIT,0.059909936,2.6143265
4026,enterprises,-0.6091518,0.54824674
4027,self-examination,-0.22682592,-0.18520218
4028,"correction,",-0.34071776,-0.20608069
4029,kits,0.7374196,0.13890986
4030,('SDK'),1.0881044,0.016575895
4031,users',3.1891782,-1.1069468
4032,things.,-1.8949132,-0.1971413
4033,provincial,0.6644918,1.5696826
4034,"administrations,",0.6900478,1.5785464
4035,inspection,-0.13263376,0.8397644
4036,"SDKs,",-1.2798715,0.07658836
4037,exposure,-1.5614241,-1.1366887
4038,"continues,",0.43011552,1.1492357
4039,"announcements,",0.23998174,0.10309186
4040,"removals,",0.12912397,0.19893284
4041,"disconnection,",-0.012322169,0.094107606
4042,adopted.,-0.15111645,0.34209943
4043,pilot,-1.465518,1.2581483
4044,demonstration,-1.3289993,2.3975534
4045,Notice').,-1.226875,-0.38730806
4046,solutions,0.18071815,-0.17746778
4047,"cities,",-1.1741112,0.051023386
4048,Big,-1.149192,-0.06617374
4049,"Data,",-1.1773572,-0.1379466
4050,"intelligence,",-0.89793766,-0.44037867
4051,blockchain.,-0.28017324,-0.32960156
4052,asset,2.3720202,-0.71599114
4053,"identification,",1.0002052,-0.9401268
4054,"encryption,",3.2317448,-1.5566002
4055,"traceability,",0.3358405,-1.2009326
4056,"verification,",0.34010655,-1.8053838
4057,sharing.,1.8423896,-2.3760302
4058,emphasises,-0.60152537,1.5396173
4059,"solutions,",0.12893964,0.12052593
4060,capabilities,0.19217815,-0.39551112
4061,infrastructures.,-0.46855628,-0.43980083
4062,"Division,",-1.9155587,-2.5397494
4063,dealing,-1.9463441,-3.013505
4064,"Law,",-1.200074,-5.8389354
4065,(Law,-2.3352563,-3.5256069
4066,33,-1.9681078,-3.1993246
4067,"2017),",-1.2457637,-2.5919683
4068,answered,-0.5322409,-1.8639162
4069,192,-0.1907217,-1.5742949
4070,inquiries,0.13868551,-1.143134
4071,notifications,-2.067807,1.2206055
4072,nine,-0.2703984,1.2822059
4073,came,0.875447,0.7289408
4074,achievements,-0.43897256,1.0329022
4075,completion,-0.32984138,0.94579744
4076,Whistleblower,-1.1311982,-0.47409996
4077,(2015).,-0.7262709,-0.41668215
4078,('ACMA'),-0.51872146,-0.27059594
4079,AI,14.514388,-4.362385
4080,Things,-0.03888605,-3.0502489
4081,IoT,-0.67728275,0.037715252
4082,media,0.17022425,-2.1907544
4083,"AI,",2.6200955,2.8090987
4084,overview,0.8059482,0.54969025
4085,"Framework,",-0.33907992,0.10553343
4086,facing,0.37776116,0.7897093
4087,markets.,0.12767586,-0.4392831
4088,spectrum,-0.22232893,1.438553
4089,"standards,",1.7556477,-0.6242674
4090,"safeguards,",1.3716671,0.82663786
4091,ACMA's,-0.66866326,-0.07854474
4092,('ODPA'),-1.4466473,-0.69170696
4093,ODPA,-1.1819352,1.8345748
4094,harm,-0.512927,-1.000354
4095,punishing,0.3260789,0.6123087
4096,"it,",1.258874,2.1764264
4097,2019-2022,-1.0710084,1.4398314
4098,plan.,-0.8441045,0.8571147
4099,ODPA's,-1.0741968,0.90735936
4100,delivering,-0.88687736,0.58906555
4101,elevating,-0.12169558,-0.8969267
4102,"steps,",-0.15746048,0.7720717
4103,playing,-0.14892516,0.43487144
4104,Bailiwick's,-1.0420054,-0.82814556
4105,pieces,-0.5774452,-1.512533
4106,matters.,0.107408844,-0.9140516
4107,studies,0.48985958,0.18180718
4108,infringements,0.5287209,0.01428499
4109,learning,2.8822508,0.55135936
4110,"outcomes,",0.3600058,0.17449349
4111,statistics,-0.90825707,0.70876706
4112,67,-0.22027661,1.5807961
4113,50,-0.5177787,1.8465687
4114,ODPA.,-0.5852471,0.45813558
4115,Columbia,-1.3149242,-0.009991272
4116,('OIPC'),-1.8786682,-0.46896404
4117,"bars,",-0.52563393,-1.1172777
4118,"gatherings,",-0.7775663,-0.91882455
4119,"events,",-0.84234154,-1.1642268
4120,Officer's,-1.6527965,-1.2078552
4121,('PHO'),-1.1964564,-0.6197747
4122,"establishments,",-0.6611177,0.90480244
4123,liquor,-0.8200148,-0.85390705
4124,events,-0.27413484,-0.6355343
4125,Food,-1.4923712,0.5138077
4126,gatherings,-0.25949717,-0.46493652
4127,Events,-1.0031896,1.2173297
4128,"reservations,",0.6530424,0.3270052
4129,retain,1.3699325,0.45676953
4130,every,0.8220014,-1.1436033
4131,"days,",1.178306,0.53914326
4132,venues,1.7418469,-0.016376102
4133,hosting,0.15256475,1.0944769
4134,days.,-0.28364104,0.38405526
4135,organisers,0.0021518033,0.92957264
4136,takes,1.055341,1.001538
4137,vacation,-0.17179313,0.5790769
4138,"accommodation,",-0.13493726,0.2934669
4139,owner,1.4511948,0.3614195
4140,rental,-0.1612364,0.11050555
4141,organiser,0.1269171,0.20069678
4142,assists,-0.04907921,0.9134141
4143,SBC,-2.0722845,-1.853133
4144,c,-1.9030848,-1.5447708
4145,63,-1.7201409,-1.0471334
4146,('PIPA').,0.2514237,0.16094391
4147,"keeping,",0.40435323,-0.36847275
4148,"retention,",0.042804807,-0.6070395
4149,('SP'),-2.198964,0.20472005
4150,"800-53B,",-2.0079596,-0.082183614
4151,baselines,0.4315045,-1.4768028
4152,800-53B,-0.5557433,1.5560588
4153,"low-impact,",-0.5264229,-0.842428
4154,"moderate-impact,",-0.39424393,-0.96588784
4155,high-impact,-0.04304004,-0.97137505
4156,irrespective,-0.5063702,-0.053560823
4157,level.,-0.40606937,0.2080588
4158,section,-0.12058626,-1.0037556
4159,overlays,0.4721683,0.020886794
4160,customisation,0.57503057,0.38136712
4161,communities,0.3839945,-0.71370155
4162,"technologies,",0.2148487,-0.8469715
4163,environments,-0.20333779,-0.54979
4164,Advertising,-2.1529903,-0.32196885
4165,Bureau,-2.3224657,-0.9264419
4166,('IAB'),-0.35138065,0.24329959
4167,IAB's,-2.5647433,-1.7856468
4168,Compliance,-2.2252467,-2.4343789
4169,"Manager,",-2.0358367,-2.140824
4170,Ninon,-1.5098155,-2.21229
4171,"Vagner,",-1.0978743,-1.9623083
4172,publishers,1.0521861,1.060441
4173,2.0,-1.5252212,1.6854726
4174,('TCF,-2.852573,0.20297132
4175,2.0'),-3.073119,0.53755957
4176,TCF,0.4252751,0.66218656
4177,standardise,0.3658689,0.9159578
4178,alignment,0.7283761,-0.16425264
4179,supply,-0.019939197,-0.38578287
4180,chain,0.055963196,-1.0074865
4181,"specification,",0.18268526,-1.505682
4182,instance,0.66392255,-1.2284344
4183,('CMP'),-0.5588516,0.8645167
4184,interfaces,0.821991,0.47652683
4185,preferences,0.76938385,-0.53733987
4186,"vendors,",0.45635092,-0.22135143
4187,ask,0.6754835,0.36587545
4188,verify,1.346404,0.06841115
4189,signals,0.55664027,-0.098495245
4190,storing,0.8993623,-0.19171359
4191,devices,2.0083752,1.4024724
4192,Parliament,-3.3487093,-2.3665712
4193,('Duma'),-1.3462707,-0.026059922
4194,'On,-2.8453188,-0.26832685
4195,System',-2.0687284,-0.5173796
4196,(Bank,-2.5377614,-1.0569028
4197,Russia)',-2.617698,-1.231528
4198,Amendments').,-2.2395594,-0.9951838
4199,Duma,-0.81521565,1.4190742
4200,replenish,0.08740512,1.0955
4201,wallets,0.45603043,0.64739764
4202,identification.,-0.77197015,0.18367375
4203,"Amendments,",-0.59812146,0.5586204
4204,apply,1.9020855,1.1205884
4205,"money,",-0.33342806,0.4313152
4206,transports,0.25668818,0.02552695
4207,"cards,",0.087338276,-0.06623897
4208,paying,-0.09382339,-0.5027836
4209,meals.,-0.39106694,-0.4093464
4210,Amendments,-0.92681897,0.9587163
4211,"used,",2.421525,2.1373317
4212,trafficking.,-0.5422591,0.183095
4213,noting,1.0732862,0.9935237
4214,employer's,-0.086336635,-0.62969625
4215,complied,-0.088578016,0.43822497
4216,with.,-0.06612532,0.37737268
4217,"workplace,",0.40663373,1.1338032
4218,his/her,0.96098757,1.5974693
4219,override,2.0506518,0.10899122
4220,"subject's,",0.3747025,-0.513535
4221,6(1)(f),-0.54066557,-0.4866647
4222,"freedoms,",-0.6695247,-0.34354207
4223,appraisals,0.73592883,1.8263665
4224,accessible,0.5826294,1.3643016
4225,place.,1.3971055,0.8111015
4226,insight,0.10886926,0.43370822
4227,briefing,-0.035850078,0.10116864
4228,Insight,1.7252759,0.19028676
4229,Briefing'),-0.57632613,-0.70982707
4230,views,-2.072309,-1.218042
4231,('AI').,-1.5998434,-1.0275695
4232,maximising,-0.57654244,0.34328765
4233,themselves,0.4498315,-0.88799256
4234,AI.,0.0838174,-0.67418015
4235,insurers,2.133912,2.3401551
4236,face,-0.014994917,0.9764318
4237,restricted,2.7222376,0.62879395
4238,societal,0.674655,1.3748754
4239,"benefit,",-0.22530685,1.2358418
4240,datasets,0.06841153,0.6549819
4241,machine-readable,0.3181313,-0.029339511
4242,format.,0.09980719,-0.10419263
4243,non-personal,0.8247861,1.0868373
4244,applications,3.349612,1.6086849
4245,sometimes,2.1842237,-0.5324326
4246,concentrated,0.7080982,-0.6178985
4247,hands,0.962248,-0.808455
4248,expensive,1.9319258,0.8887388
4249,Briefing,0.93911374,0.96344393
4250,see,1.3495129,2.2552767
4251,holistic,1.0605245,0.9575119
4252,regulation.,0.217038,0.47696507
4253,product,4.2662916,0.5264235
4254,"liability,",-0.27667663,0.09637115
4255,complemented,-0.824399,0.65669936
4256,frameworks.,-0.7942566,-0.34366193
4257,To,-0.62778753,-0.0802671
4258,uptake,1.0896552,-0.11775207
4259,"burdens,",-0.33455864,1.6928456
4260,"horizontal,",0.3792708,1.7492886
4261,"proportionate,",0.5331206,1.5929624
4262,principles-based,1.007106,1.486897
4263,needed,1.0687121,0.6032087
4264,builds,0.6132624,0.2627259
4265,opined,-0.27859303,1.5252936
4266,currently,2.1747108,2.975803
4267,prudential,2.0045102,0.93763727
4268,"regulation,",1.7510843,-0.12704296
4269,"competition,",1.7109919,-0.27301142
4270,closely,1.326494,-0.88900244
4271,consistency,1.8999577,-0.6662732
4272,applying,0.82776254,-0.5773286
4273,single,1.3449681,-0.8177162
4274,stipulated,-0.51418996,1.334136
4275,"reason,",-0.20387484,0.032054417
4276,(re)insurers,-0.52047795,0.06491287
4277,liability,1.1105894,-0.098000266
4278,regime,1.2843044,0.25591955
4279,kind,0.9218474,-0.37114635
4280,strict,0.041057732,0.1471857
4281,compulsory,0.81820774,0.13695908
4282,scheme,0.5755867,0.4000308
4283,work.,0.87043977,1.0862008
4284,"Briefing,",0.7255809,0.27713662
4285,similarity,0.20749873,-0.22990532
4286,met.,-0.3139614,0.6227606
4287,reviewed,2.0699258,2.6828022
4288,creates,-0.21403442,2.2669728
4289,"example,",-0.1962438,0.79828405
4290,"ethical,",0.5191986,1.1313312
4291,"trustworthy,",0.7546849,1.1095108
4292,human-centric,0.9160983,1.1711473
4293,"appropriate,",1.7837012,1.6001754
4294,"risk-based,",0.055379815,1.0027432
4295,proportionate,0.9138627,1.1540287
4296,proven,0.35399064,-0.3573446
4297,pose,1.0909858,1.1400816
4298,"fairness,",0.9962806,-0.23299454
4299,"disclosure,",0.2663581,1.5082289
4300,recommendation,0.23710713,1.0753413
4301,(SP),-2.3618407,-0.30389684
4302,"800-210,",-2.2628493,-0.086208135
4303,Control,-2.830834,-0.47705644
4304,Cloud,-2.4629552,-0.6755251
4305,presents,-0.17240845,1.3243419
4306,toward,-0.4682444,1.3177533
4307,analysing,-0.07606223,0.38656804
4308,considerations,-0.17811775,0.12880215
4309,"models,",-0.0210663,-0.9920533
4310,"('IaaS'),",-0.6658906,-0.37251896
4311,Platform,1.7393919,2.8139675
4312,"('PaaS'),",-0.75964713,0.089710526
4313,Software,-0.5916581,0.009632267
4314,('SaaS').,-0.7176045,0.2628761
4315,"summarises,",-1.4996619,0.28822887
4316,cloud's,0.4364015,0.970341
4317,"design,",-0.21802416,0.8284705
4318,resource,-0.11428276,0.94416887
4319,"pooling,",-0.4083549,0.86304307
4320,rapid,-0.046837572,0.48931518
4321,"elasticity,",-0.099517666,0.24776493
4322,measured,0.33393952,-0.22250582
4323,"service,",3.582712,-0.1666118
4324,"sharing,",-0.089871384,-0.48772293
4325,proposes,-0.13275452,-0.20286173
4326,"IaaS,",0.16220158,0.37832856
4327,"PaaS,",0.64172536,0.56540483
4328,SaaS,0.44452557,0.6744714
4329,future,0.5939201,-1.2542926
4330,implementations,-0.36560795,0.39533496
4331,('EBA'),-1.5687003,-0.07002805
4332,revising,-0.24783349,-0.094927415
4333,institutions.,0.11204029,0.035249647
4334,2013/36/EU,-0.23635978,0.30750546
4335,activity,2.4124422,0.2614371
4336,investment,-0.35243958,-0.8627617
4337,setting,3.5481524,-0.020399222
4338,institutions',0.20584019,-0.3068662
4339,strategies,-0.2837911,-1.1038302
4340,combatting,-0.68133575,-0.074469276
4341,maintaining,0.3865365,0.04989618
4342,stability,0.32583132,-0.0119512975
4343,integrity,0.43947175,-0.03974523
4344,non-transparent,0.05779849,0.12693234
4345,structures,-0.20586519,0.5003793
4346,undertake,-0.320943,0.14963539
4347,"laundering,",-0.30990487,0.27333695
4348,crimes.,-0.423338,-0.0056628427
4349,alert,-0.2576935,0.46894902
4350,"whistleblowing,",-0.09029755,0.05890313
4351,deadline,-1.0827316,-0.2872267
4352,('ADDC'),-1.2777047,-0.74353534
4353,Roadmap,-1.4268641,-1.0894938
4354,aligning,0.23934963,-1.9134947
4355,Trusted,-0.7221852,-0.73304504
4356,Framework.,-1.6142193,-0.48804295
4357,ADDC,-0.7963674,1.75126
4358,interoperability,2.5717502,-1.8964722
4359,jurisdictions,1.8950123,-1.2490056
4360,commonly,-0.52207226,-0.07462831
4361,re-used,0.119100206,0.3596173
4362,"jurisdictions,",0.7059521,0.28184384
4363,experience,0.35818332,0.06407933
4364,interacting,1.6779846,-0.9105406
4365,boundaries.,-0.67890936,0.16888805
4366,entertainment,0.21367061,-0.5437702
4367,trace,2.0486877,-0.24095047
4368,classified,0.16688225,-0.29824585
4369,"consequences,",0.11325152,-0.30912745
4370,prevention,1.3445414,-0.3741616
4371,"entry,",0.43852544,0.038784493
4372,6(1)(e),-0.21536241,-0.7902668
4373,interest.,-0.04502895,0.35727984
4374,"requirement,",0.32442117,1.7484301
4375,moderate,0.67891634,0.7147803
4376,specificities,0.07726886,0.15440087
